temperature,precipitation,humidity,windspeed,is_day,shortwave_radiation,year,month,day,id
10.9,0,72,8,0,0,2022,2,12,1de6315f-07f6-48a2-b256-da4bd7e273f4
11.3,0,68,5.9,1,6,2022,2,12,15969e68-a8ec-4d7e-9a2e-61e5e3a958d7
12.4,0,61,4.2,1,95,2022,2,12,e10f6f7b-9f7f-40a1-a9d2-908f5863a9e8
13.7,0,56,5.7,1,241,2022,2,12,392d881a-13e7-4984-8d4e-c2dabb4bfc2a
15.9,0,43,6.4,1,516,2022,2,12,b2e52b46-ff1d-4819-822a-fc18f0314815
18.2,0,35,6.3,1,809,2022,2,12,1e342951-f092-4618-93dc-7166eb2ebde1
19.8,0,29,6,1,918,2022,2,12,b0b76616-0b6d-465c-a227-cb2f5e6aeae9
20.9,0,25,6.7,1,877,2022,2,12,e9ba643b-0a5f-4c92-9c53-a2778639721f
21.8,0,25,7.9,1,775,2022,2,12,4dfb5dcf-8cb6-448b-8700-689932782c66
22.5,0,24,11.5,1,574,2022,2,12,baa82aaf-f71c-449f-a58b-7e2baca57f73
22.5,0,24,14.6,1,447,2022,2,12,fe9e1383-7808-499d-9684-64e6ec8bd76f
21.2,0,23,16.2,1,138,2022,2,12,5c522ce7-7b5c-44fd-aeee-31ad46df4609
19.2,0,32,15.1,0,50,2022,2,12,c7f3b66b-2053-4fdf-b566-5888dadcfd01
17,0,37,13.6,0,0,2022,2,12,ecda65dd-c6cd-493f-bd48-b3f38bc99872
15.9,0,47,5.9,0,0,2022,2,12,a14753a9-a661-461e-af58-d757009c00e2
14.9,0,53,5,0,0,2022,2,12,f9ded1e7-edb8-4794-b162-f3f1adb552af
13.5,0,58,3.4,0,0,2022,2,12,9a243a67-ccf7-4909-9c3c-a7f4c5202f1b
13.4,0,57,1.9,0,0,2022,2,13,c022aff9-1984-4cb4-9844-b8197ed228f3
13.4,0,54,0.8,0,0,2022,2,13,39f02b0b-f8e8-46e1-b464-726677c97036
12.8,0,55,1.1,0,0,2022,2,13,57028031-40f5-4d1d-b5c6-0d1187a6b08e
10.3,0,65,4,0,0,2022,2,13,19369321-4982-4108-9777-4c589d30b0ac
8.9,0,67,6.2,0,0,2022,2,13,ab0bc016-3e6a-4de2-ab46-f51f0dac46ba
8.9,0,55,6.7,0,0,2022,2,13,e6834fe2-346a-4d42-b121-bc5f3d5995d5
7.8,0,61,9.8,0,0,2022,2,13,0ad6bb20-acc8-47d8-9fab-5371621e5a74
9.6,0,48,7.7,0,0,2022,2,13,d5c2bb15-f901-46dc-8373-e103943b7280
10.3,0,50,11.2,1,8,2022,2,13,b031a8f6-fac6-45b0-93c0-a75a2a003586
11.6,0,57,11.8,1,59,2022,2,13,5ffc9347-8923-4d66-bfa7-82fddfc7aea0
13,0,61,15.1,1,131,2022,2,13,c35fbd76-85ec-4a83-8b9e-a20b18b7e78a
14.5,0,58,14.2,1,199,2022,2,13,26642add-afd8-4467-9d40-fac340441070
18,0,47,15,1,692,2022,2,13,989d73a5-b893-4a89-97dc-8122af64f073
20.5,0,38,13.8,1,780,2022,2,13,99311623-0d55-4711-8232-04a19393ff83
22.4,0,32,11.6,1,788,2022,2,13,887e48a0-278d-4322-b853-66cd99984b7b
23.6,0,28,8.9,1,801,2022,2,13,de86bad0-35fd-49e9-b7bc-8003e7ae291b
24.1,0,26,4.7,1,629,2022,2,13,c14db329-db09-417b-88f4-29ea12b9b526
23.6,0,27,5.6,1,291,2022,2,13,d4aa803f-6c9c-4c54-bb73-91a84f38ab55
22.4,0.3,29,14,1,85,2022,2,13,5a8534ba-37ec-4d62-b17c-484bdfd993e7
21.9,0,29,13.8,0,32,2022,2,13,040872e0-6c0d-4506-b81e-1cfb7fb8a151
21.4,0,28,10.2,0,0,2022,2,13,e47903ae-4b22-4712-897c-37864840fbb7
20.1,0,36,8.6,0,0,2022,2,13,ef0e469e-bad3-4489-99a3-92e146ffe674
18.4,0,46,9,0,0,2022,2,13,0a6f465c-9bf4-44ca-896c-f4d80d7a6ad3
16.5,0,52,9.2,0,0,2022,2,13,4a4b774c-0e50-4c54-add5-9d8a759d15b3
15.6,0,47,9.4,0,0,2022,2,14,ce41eaaa-1d21-4b37-8379-20da52e8677a
14.9,0,47,7.6,0,0,2022,2,14,d819669b-913f-4c4f-8e1d-c483efac32ff
14.1,0,48,9.3,0,0,2022,2,14,a996124e-eee0-4cbd-a014-13b025926c5d
13.3,0,51,8.4,0,0,2022,2,14,7250c022-6f8d-4020-a887-8e4634e25277
12.7,0,57,8,0,0,2022,2,14,5a6957c4-7577-4080-9841-bb86f2b6e57c
11.9,0,64,7.9,0,0,2022,2,14,c17521d4-b3c7-4df0-bf83-654151b3cb95
11.9,0,62,6.5,0,0,2022,2,14,3b918fc8-c56b-4246-8c3c-14eae8121732
11.6,0.1,65,8.6,0,0,2022,2,14,b59558ec-82ee-4cb4-a0d8-561e0e71050d
11.7,0,61,8.1,1,13,2022,2,14,da15144c-7e3e-46d9-aa17-8b77045790d7
12.7,0,54,9.9,1,153,2022,2,14,a7ee295c-ad97-43c3-81a3-bcdfbaad45eb
14,0,51,9.4,1,305,2022,2,14,8dbf34e8-0ce5-4c1b-b5b0-f9019ad229c5
15,0,54,9,1,510,2022,2,14,b9e2298a-6f1f-465b-9f14-3276f4e2c056
17.7,0,48,6.5,1,718,2022,2,14,17050469-2fcd-4a63-94c0-e2cd13589407
20.6,0,39,6.2,1,875,2022,2,14,3485dea0-6f25-4706-befb-cc64b49225e4
22.1,0,35,3.1,1,871,2022,2,14,a1954371-5a76-4660-8d5a-9c614997c928
23,0,31,0.7,1,751,2022,2,14,c48768ec-2fc8-4c8a-a765-d6f1f7d89078
24.3,0,29,2.6,1,591,2022,2,14,1f5af8c5-7fdd-42b9-ab69-0f660949a3f7
23.3,0,30,15.1,1,341,2022,2,14,0e043e57-aa00-48e7-a1a2-aaf0323c7eca
23.7,0,26,16.4,1,160,2022,2,14,20de8650-f3a0-4cc1-a8a4-1c719e809301
18.4,2.1,57,5.6,0,30,2022,2,14,5d693976-5d89-4427-b488-cd2f4451ad4a
17.5,0,67,8,0,0,2022,2,14,ddaebc6d-61d0-49b2-8da8-a4b9493769fb
17.5,0,65,3.7,0,0,2022,2,14,d3160323-9072-4c23-896b-773e19c60a9a
17.5,0,63,3.3,0,0,2022,2,14,c2ba1465-86cb-4568-b0d5-850ba007ad40
17.8,0,60,2.3,0,0,2022,2,14,28627b8b-5775-42e2-bf45-48a4a97c7b2b
15.5,0,68,6.2,0,0,2022,2,15,04379721-55be-4d57-84bf-6df19e3acafb
15.6,0,64,5.1,0,0,2022,2,15,5d6616a6-d771-4856-a054-1f11a2a7c344
15.8,0,61,2.8,0,0,2022,2,15,2b71652b-dc9d-40eb-967e-8b6992b0975f
14.5,0,66,4.4,0,0,2022,2,15,03fc2bc2-8925-4fd5-b29a-aa1aa5fd7f58
13,0,73,4.9,0,0,2022,2,15,48fd9c5f-83dc-4a56-b903-feb71981f1c5
13,0,71,4.4,0,0,2022,2,15,2305c971-37f2-486c-a0c2-7c0e382201a6
12,0,74,2.4,0,0,2022,2,15,afda045a-c06f-4f99-a978-ec50dffbfc4f
11.7,0,76,1,0,0,2022,2,15,cd6cdcc3-cdca-4b13-a4dc-1d5400519742
11.3,0,77,0,1,23,2022,2,15,6d3b8d24-340a-4448-add6-c6a71b35324d
12.2,0,72,1.3,1,214,2022,2,15,14c1daaa-f990-4b99-9b78-12435a388216
15.5,0,57,4.2,1,455,2022,2,15,8577b45e-9680-487e-b297-716868ec2ba8
18.8,0,46,4.7,1,665,2022,2,15,33dc5eba-010b-42d2-8707-2a991b75d63c
21.4,0,37,4,1,824,2022,2,15,f8c3dd22-94e1-49f3-8cc3-d9262cd76d81
23,0,32,1.8,1,842,2022,2,15,ba14a04c-5b90-4b72-adb3-f9d34c929df9
24.8,0,27,0.4,1,880,2022,2,15,591c2026-ebb2-4f62-b9cd-00f1bff1da59
26.4,0,21,8.8,1,817,2022,2,15,6f86532b-a4fe-49d7-9e05-0755777a1a2f
26.5,0,17,20.3,1,656,2022,2,15,db261f24-ef6a-4671-95ce-17194e462cb4
25.9,0,19,20.9,1,441,2022,2,15,52e7d6b9-d9ed-4077-88b4-3f252658093c
25.4,0,19,17.7,1,267,2022,2,15,0f3fa3f4-bcf0-48a0-8001-0dea13154ab4
23.1,0,26,13.9,0,55,2022,2,15,1e2b7186-8b04-4fbe-b258-ae6854928579
21.2,0,30,14.6,0,0,2022,2,15,a4333f72-4ab6-4b4a-bd66-b3f8ec5547dc
20.4,0,30,16.2,0,0,2022,2,15,e73f8179-e68c-4403-8c7e-d259cdc3b77b
19.1,0,37,14.8,0,0,2022,2,15,3e7b36ae-929e-41c0-a4f3-00e850318667
17.2,0,47,12.4,0,0,2022,2,15,321bcb5a-8397-4f6a-af2a-1a907b85f6e7
16.2,0,55,9.6,0,0,2022,2,16,d1bb011e-28d0-4937-b874-d6774119be0e
15.2,0,62,9.6,0,0,2022,2,16,eb507d4c-737c-4be7-b882-6a5ec050b2d2
14.6,0,66,9,0,0,2022,2,16,4a8356b9-09c3-472a-88de-4be66ee1d041
13.8,0,71,7.2,0,0,2022,2,16,fae3f2df-3e77-436f-bd9b-631db6330c18
13,0,74,6.1,0,0,2022,2,16,816b348d-9c4c-41e0-85f3-4d22b2780599
12.3,0,76,5.1,0,0,2022,2,16,a9540f89-68da-4af4-a09b-87868e682e25
11.2,0,81,4,0,0,2022,2,16,ad24a262-a137-4bc4-ba2b-4b5d0480ba8a
11.2,0,78,4,0,0,2022,2,16,9d996d57-1419-4759-8597-a691d75b0b72
12.7,0,70,2.2,1,25,2022,2,16,07a1e601-4a52-498b-864d-fe38bf8c4f23
15.2,0,56,0.7,1,219,2022,2,16,890b36e0-5f44-4fe6-a831-5d8c0a27157d
18.2,0,46,0.7,1,460,2022,2,16,94ed18db-7ccb-4037-93a2-1a085fcec9d2
21.2,0,36,0.4,1,671,2022,2,16,4240d31c-119d-4dfe-888e-d678f13ef251
23.6,0,28,2.5,1,828,2022,2,16,893f9c45-e24c-4b2c-b2ae-0c97f9b4679c
25.6,0,20,7.6,1,916,2022,2,16,c24e1a7c-1096-41d8-bf69-e4ed003edb2e
26.8,0,17,15.7,1,925,2022,2,16,1e1be1bc-e032-498e-a481-f2e7a4a8581a
27.1,0,17,21.6,1,862,2022,2,16,0e5ca3e2-65c6-4530-9f87-b080b043cca1
27.6,0,18,24.6,1,716,2022,2,16,ee17ebc1-3f3d-4e3a-9adc-fe54365146c0
27,0,17,18,1,455,2022,2,16,eb3cfa42-fbde-4556-bd2d-f0afbd202dbd
25.7,0,19,19.3,1,237,2022,2,16,f9a46121-7b4a-48ad-94e0-d455f86c50ae
22.4,0,29,21.4,0,57,2022,2,16,6efe81e3-116c-4bc0-a2a4-8b1756b32224
20.8,0,33,19.8,0,0,2022,2,16,d2c29c7d-3860-4db5-b078-3af8fb979e2c
19.4,0,38,16.9,0,0,2022,2,16,115af189-1f6c-46b1-b6d5-27e8af40ef36
18.1,0,44,12.6,0,0,2022,2,16,c7b09006-dc8a-4f97-a85b-3c4cdb511486
16.7,0,50,9,0,0,2022,2,16,be222e19-5d9a-43f1-a870-b473b55078bd
15.4,0,56,8.1,0,0,2022,2,17,7d9ac14c-99b8-446f-9677-817baeffc801
14.4,0,62,8.6,0,0,2022,2,17,4db61445-d64f-4262-b156-19f3efa89991
13.5,0,66,7.8,0,0,2022,2,17,95fc210a-c7e3-4d33-b774-8180df4ebf67
12.8,0,70,7.3,0,0,2022,2,17,79682f77-50b9-445f-a768-a83dcd8176c8
12.3,0,73,7.6,0,0,2022,2,17,405a6992-0ae6-4c3f-b018-2182f59893c2
12,0,74,6.5,0,0,2022,2,17,bd2444f7-ba54-45fc-8e17-f298548e1fa2
10.9,0,81,3.6,0,0,2022,2,17,8476cfa1-8532-4d58-aced-acb7b8196a33
11.1,0,79,2.9,0,0,2022,2,17,1e0d165c-072c-4d79-8c6d-b0181a8375da
12.4,0,73,0.8,1,26,2022,2,17,5dd5d2f7-c359-4278-a406-41d1fb516921
14.5,0,63,1.8,1,221,2022,2,17,16919448-f7f7-4f88-a579-3699458d2c55
17.4,0,53,4,1,463,2022,2,17,daff07c4-1a56-4d8a-91ec-41666a061d28
20.3,0,42,4.4,1,674,2022,2,17,3dc15348-71c6-48fa-bcba-3daacb5d2d9c
23,0,34,0.4,1,831,2022,2,17,06926485-2996-480e-8793-9efe19f10114
25.8,0,21,6.1,1,916,2022,2,17,afdbbd21-6459-454a-bcf7-58a863eb6f2c
27.4,0,16,16.7,1,925,2022,2,17,d933901b-f0a2-47a2-9d47-71b13357ae9a
27.6,0,18,20.6,1,863,2022,2,17,83458653-87a0-4d54-aa70-028ea581d165
28.3,0,17,21.1,1,698,2022,2,17,b908b4e5-9096-4e9e-9c9f-06fcf4ff523a
27.4,0,17,16.3,1,466,2022,2,17,8554e57d-9564-46ea-824f-ca772461d8dc
25.8,0,19,12.6,1,246,2022,2,17,1f72fd3a-65c5-46c1-8c3b-5419f68671f1
24,0,21,9.1,0,52,2022,2,17,59290d9d-cff4-4f33-b123-2cb8d31b5f05
22.3,0,23,12,0,0,2022,2,17,89f044b5-1ef1-4d57-ad1f-25aa485e62a5
20.7,0,28,13.4,0,0,2022,2,17,a228f2b2-fa47-4a9f-99fa-09aad5a10092
19.5,0,33,13.9,0,0,2022,2,17,70a0f762-b29a-45aa-807d-ebde8a345106
18.3,0,38,13.7,0,0,2022,2,17,ba6bb519-4c37-46a1-a006-164f2da3305e
17.2,0,43,11.5,0,0,2022,2,18,b8f48a34-791b-421e-8f1e-26eae98a6968
16.1,0,47,9.8,0,0,2022,2,18,f4f2b56d-8a9f-471c-bde0-3f78c1f0f8e8
15.1,0,50,8.2,0,0,2022,2,18,f3db0d15-2b7b-4bf0-93a3-fdc47c2a3253
14.3,0,52,6.6,0,0,2022,2,18,860075cd-6b36-477d-92b9-59797f671292
13.4,0,54,4.7,0,0,2022,2,18,91208765-ca33-44ed-9ced-a9a2fe7dd35b
12.9,0,56,3.3,0,0,2022,2,18,075c9b2a-9ca4-4800-8071-f51d3cc4dd43
13,0,58,2.6,0,0,2022,2,18,3b024a30-30c7-4315-b9c5-3b0bbfeede7d
14.1,0,50,1.1,0,0,2022,2,18,557917eb-45de-462c-9524-d92d68ee1c43
14,0,50,0.4,1,27,2022,2,18,966cd530-eef8-4594-8400-18ed2636764d
15.3,0,50,2.9,1,226,2022,2,18,65e0f2c8-8a8d-4190-bd75-985806613c7c
17.9,0,44,5.4,1,469,2022,2,18,adedda5b-acd3-4370-9fb4-7447d380761c
20.9,0,33,7.2,1,681,2022,2,18,cf325f27-33bd-451c-93af-d8566765fc85
23.4,0,25,6.1,1,836,2022,2,18,94c70474-f37c-4940-91f8-4d67b6939514
25.3,0,22,3.3,1,922,2022,2,18,1bebf17e-0f6d-458e-8729-71d2de18e4eb
26.6,0,20,4.5,1,931,2022,2,18,7926ee04-26a2-46e6-94a6-a204058fb240
27.3,0,17,5.8,1,857,2022,2,18,10b37b02-61b0-422d-8e65-9889cfe9aecf
28.1,0,17,6.6,1,710,2022,2,18,e0249206-2cc3-4df1-92c2-467fd9be7f4b
28.5,0,17,4.3,1,508,2022,2,18,6ffb4f8f-9c5e-4375-b50e-e566692dd7c0
27.7,0,17,7.2,1,267,2022,2,18,648df49a-67b2-42f4-97a4-4fa0bd48d568
26.4,0,20,4.4,0,56,2022,2,18,2460ea3b-704c-441c-8b39-1ba02f30e486
23,0,28,5.1,0,0,2022,2,18,20eaab41-9340-42bc-a578-8f57c9246bdf
22.4,0,26,10.2,0,0,2022,2,18,2989b2ab-6089-49a3-8884-3d61a97b2290
20.4,0,31,16.4,0,0,2022,2,18,ce7d68d5-9bc9-4008-801f-0e5a5193f928
18.9,0,40,13.9,0,0,2022,2,18,df762d79-225a-4998-bb2b-14ff9279a685
17.7,0,46,8.8,0,0,2022,2,19,adb7527b-b9ca-4ad2-a134-e3e9238a517b
16.3,0,53,5.2,0,0,2022,2,19,11455b6e-f491-40dd-8615-8de10466dbfe
15.3,0,57,6.8,0,0,2022,2,19,06cdb919-ebfc-476a-9c08-e87fcce7c769
14.5,0,61,7.6,0,0,2022,2,19,2467907c-0f66-4a58-a66c-5b520f2c6f9c
13.9,0,62,7.6,0,0,2022,2,19,7d53152a-337e-41cc-9cbd-be0a1b996470
13.4,0,64,3.7,0,0,2022,2,19,6b114766-b0ec-4ef7-9b71-7173989d92c1
13,0,69,3.7,0,0,2022,2,19,b5a0b997-ff65-4d0f-bcc2-2d89781becae
14.5,0,59,1.3,0,0,2022,2,19,57d4ab2c-bdc3-42cb-beef-e0fbd6bd038b
13.5,0,68,1.1,1,28,2022,2,19,8b702644-79de-4608-8331-4d2c6008d29d
14.8,0,60,1.3,1,226,2022,2,19,c354d9de-fac1-4c56-b198-fefaf348fd7b
18,0,50,4.1,1,467,2022,2,19,6ef5f6b1-5d75-456f-9f10-49de419523e7
21.4,0,42,5.1,1,675,2022,2,19,ab2fc61a-a72e-492b-b488-be7fd868c1c6
24,0,35,4.7,1,828,2022,2,19,60d39d26-5e60-417b-8439-1ec52cf71dc2
25.4,0,32,5.4,1,869,2022,2,19,3afc0094-d5fa-47cc-87c8-8dfd6c29660c
26.5,0,27,5.4,1,877,2022,2,19,7a14d37c-93eb-409e-843b-efb52044f51b
27.4,0,23,4.2,1,828,2022,2,19,5c439ab0-f1ed-4675-b00e-9e8f8e0ff236
27.8,0,22,0.8,1,656,2022,2,19,f1023887-fa92-4e89-b561-388af8445032
27.6,0,22,7.1,1,432,2022,2,19,ba777d56-467c-41cd-a0b7-b259ff7db7b9
27.3,0,20,10,1,245,2022,2,19,856e7092-a958-4b1c-bf7e-0f509532bf0c
25.6,0,22,12,0,44,2022,2,19,b0e9266b-3f1f-42bc-bb65-067e42126708
24.4,0,26,12.3,0,0,2022,2,19,84a8ad28-d20a-4f53-8f89-a7e32b7001a1
22.6,0,31,19.5,0,0,2022,2,19,715bb563-6670-4845-b033-46c56af602fa
20.7,0,37,16.2,0,0,2022,2,19,ab1eea2e-5f36-4c67-8461-cfdd419723d9
19.2,0,43,13.1,0,0,2022,2,19,c2406892-88b9-46c7-886d-882490fc9db5
18,0,49,10.8,0,0,2022,2,20,4e68ac30-340c-4f72-bdee-1762ca56dc8c
17,0,55,7.6,0,0,2022,2,20,2dbaf7be-ac88-44e6-84dd-ea419e94db12
16.1,0,61,5.4,0,0,2022,2,20,b40fc6d9-ead0-487c-94aa-8720d88ff63d
15.3,0,65,5.8,0,0,2022,2,20,3a66e6e2-c0fe-40de-a672-b4fdbd747cfe
14.8,0,68,5.1,0,0,2022,2,20,8f4ca881-f936-4696-9dc8-213cb78fa1a9
14.4,0,72,4,0,0,2022,2,20,294c6a88-6101-4c17-8f13-feb2ffa98556
13.6,0,77,3,0,0,2022,2,20,893a2f05-36ce-4024-a271-fb2eea5b45e4
14.3,0,72,1.8,0,0,2022,2,20,86af3ee5-7e50-4562-9730-d1917bfee16d
14.2,0,75,2.3,1,29,2022,2,20,60e51eb1-520b-4929-b2d0-2a91f8f4d1da
15.8,0,70,0.8,1,227,2022,2,20,586a0f55-504f-4b3a-84ba-0c4814a3eb93
18.9,0,61,4.7,1,468,2022,2,20,c60888e2-f099-4aee-bdf6-926fe713cf48
21.9,0,45,5,1,678,2022,2,20,b3de8f70-fd93-45be-9ed3-ab87035ef487
23.8,0,36,6.5,1,776,2022,2,20,25f12f33-f79b-447a-a63b-6d253e1901a5
24.8,0,34,9.1,1,785,2022,2,20,b0b98306-82da-44ad-9333-7ccbde4d99bb
25.9,0,30,10.8,1,837,2022,2,20,49f58796-50c3-44e2-a91e-73a06ff2c99e
26.9,0,28,10.7,1,797,2022,2,20,41f48731-f2e0-4f78-b5c3-47d8ab870832
27.5,0,26,9.6,1,673,2022,2,20,86d2bd41-2ccc-4155-87b4-ca742e69e6fc
27.6,0,25,3.2,1,441,2022,2,20,d0b3c2c6-44ec-488f-9ae6-2f8c1b0164e6
26.7,0,24,2.8,1,215,2022,2,20,6102d2b4-aa4a-4725-a130-bbfa1d1f0ce3
25.2,0,25,9,0,58,2022,2,20,0ac8b078-6bca-464c-ac03-1bbd3618e049
23.4,0,27,12.3,0,0,2022,2,20,1cda22a7-85e7-44f4-8e9e-7e9afc46c28e
21.7,0,30,19.7,0,0,2022,2,20,bf44b79d-7879-41d5-a748-b18ba8dd17b0
19.8,0,38,21,0,0,2022,2,20,e745e095-fa4f-48b4-9070-49c00d2b8c7e
18.4,0,45,16.7,0,0,2022,2,20,7a82fa20-0e48-4aa6-9f0d-b3d7579e5754
17.3,0,53,13.5,0,0,2022,2,21,8f5a8d5f-e18f-4084-b2d6-28e1dd7e34d0
16.4,0,57,12.4,0,0,2022,2,21,3a8df28c-1a7b-493c-9a45-6bd57fb16e5e
15.7,0,59,9.8,0,0,2022,2,21,954f7146-38c3-4107-b24d-5dfe97e2e0ae
14.9,0,64,7.2,0,0,2022,2,21,a3d52118-252c-4496-9268-3cae3eb4228e
14.1,0,68,7.6,0,0,2022,2,21,fcc9f01a-75b8-4bde-bd02-acd1d797fdf5
13.4,0,71,7.2,0,0,2022,2,21,2c9e58f1-32a2-42a4-bbac-9a565f8a0491
13,0,72,4.3,0,0,2022,2,21,64f6d5a1-feda-47da-be3b-7550f8cafb6e
12.7,0,73,2.9,0,0,2022,2,21,b3bb57bf-73e5-46ab-a7dc-3f1429ddc199
14.1,0,65,2.6,1,30,2022,2,21,e6d3f9d9-23b3-4df0-980d-74430f52cdf8
16.3,0,58,2.6,1,231,2022,2,21,19b3e65a-7587-403e-a483-5e0ca3f07566
19.2,0,47,3.1,1,474,2022,2,21,38083d16-cd10-4e3f-874a-9c9c149714cf
22.1,0,36,4,1,684,2022,2,21,6823e9c2-ccaf-4aac-8fd3-7757a6d572c6
24.4,0,29,4.3,1,840,2022,2,21,5ea86b7e-a1d4-4953-b79e-7a4ac192b26c
26.2,0,24,5.4,1,928,2022,2,21,d4338313-6b09-442c-93c6-0f98cfde846e
27.5,0,21,5.2,1,933,2022,2,21,0814bf66-a406-411c-a381-a93f71de251f
28.6,0,20,13,1,861,2022,2,21,d4f08424-408d-498d-ada4-6b12eb805b09
27.8,0,21,20.6,1,691,2022,2,21,360f9528-6cbb-41d5-b26c-b82d81617d51
27.2,0,22,16.7,1,463,2022,2,21,cabbc419-ae1a-44b0-8aea-867246955331
26.7,0,22,12.1,1,257,2022,2,21,00bbb8c0-f6c2-40e2-ab23-52f94fda387f
24.9,0,24,16.2,0,60,2022,2,21,42ada3a0-5626-4962-8347-4831965a1af2
21.5,0,35,23.8,0,0,2022,2,21,ed765ad1-a23a-4cf3-b05d-84c26462c20e
20.4,0,38,23.4,0,0,2022,2,21,4b95abb8-f03f-4983-ac68-96e04bb7b687
19.3,0,41,16.7,0,0,2022,2,21,6ce59ae4-65a7-4789-89ac-c62d6ff3ce63
18.3,0,45,10.7,0,0,2022,2,21,eb7536b8-b4a1-4f76-8a71-caef7449f0f2
17.1,0,49,8.6,0,0,2022,2,22,23efe450-9598-4761-85c9-5e9d0b9d844d
16.1,0,52,9.1,0,0,2022,2,22,7c353c6b-a86d-4b56-ba1d-d7c3ab7e8f2d
15.3,0,56,9.7,0,0,2022,2,22,acd3cd68-aabc-4a53-a20b-d63fbb4f6bff
14.6,0,58,9,0,0,2022,2,22,2fafd2d5-95de-45db-bab4-2e1c904eb6bd
14.1,0,59,7.6,0,0,2022,2,22,aa6011f6-5dd5-4b2e-a335-fcda52fcacf4
13.6,0,61,5.8,0,0,2022,2,22,027a6c00-f446-4add-b924-1de1c2a7b008
12.3,0,68,5.4,0,0,2022,2,22,193d9958-0241-442c-bb72-8de3b99a5489
12.7,0,65,2.9,0,0,2022,2,22,f1eba4af-5e18-45bc-9cfc-bca41b94c858
13.8,0,60,0.7,1,32,2022,2,22,bb8eda70-7854-4a3a-b5ec-0ad5a5206739
15.6,0,55,1.8,1,236,2022,2,22,6168ccfb-68bf-4e5c-bd47-238d4f093f8a
18.3,0,47,4.8,1,480,2022,2,22,7a814f5e-8384-4f34-8163-c8533a10a6f9
21,0,38,5.8,1,692,2022,2,22,6c472a97-24fb-4719-83a1-e03c323f224c
23.2,0,30,4.7,1,848,2022,2,22,e8e67b99-1d32-4698-a145-799fc9c0feee
25,0,26,4.8,1,935,2022,2,22,4e13e98a-3a54-4f64-9ff6-eb5465162a9b
26.6,0,23,6,1,945,2022,2,22,fc83f813-d1ca-41ac-b0c7-1f31053f06be
27.9,0,22,5.9,1,876,2022,2,22,0ba4c0ce-ae7a-42d1-b160-73a9b6607834
28.4,0,21,4.2,1,735,2022,2,22,55bd8569-7d1e-40b5-a70e-765b527a75f8
28.4,0,20,5.2,1,534,2022,2,22,bca6e263-970f-4c36-9daf-a393698a2f78
27.4,0,19,18.4,1,293,2022,2,22,be544938-b15a-461b-aab9-c140dbca06ca
25,0,24,16.8,0,66,2022,2,22,c95ff539-da37-482c-bd92-8af3d31e3cf4
22.7,0,35,13.2,0,0,2022,2,22,d4fa6ae2-eaa7-418f-a52f-283289137393
21.7,0,36,14.7,0,0,2022,2,22,22c98dbc-a294-4287-be20-1218a262b409
19.9,0,42,17.7,0,0,2022,2,22,aba32578-8358-4fa1-899f-0e561ddc925a
18.8,0,47,16.2,0,0,2022,2,22,cf8436f6-6322-428b-bc05-6aa5b216b105
18,0,49,13,0,0,2022,2,23,410cd2d5-0019-4fb0-83f4-87df221e98c5
17,0,53,11.2,0,0,2022,2,23,8a32cf54-27f8-4775-9cdc-df81044a0865
16.1,0,57,10.8,0,0,2022,2,23,6482cd9c-ff62-4787-b141-1aee3111abca
15.4,0,60,8.3,0,0,2022,2,23,209c6eb9-17dc-48f8-a33d-2a3aa27a6376
14.5,0,64,4.7,0,0,2022,2,23,176194dc-ff3f-4bc3-8627-1cec6b555e42
13.9,0,67,6.2,0,0,2022,2,23,d08a9c3f-fa03-454f-bafb-ef1bc21b0227
12.5,0,79,4,0,0,2022,2,23,1e0166b4-4811-4bab-8edc-242a0b9d838d
12.4,0,82,2.9,0,0,2022,2,23,07a7d4c3-07e0-4532-a35d-b96e9368857c
14,0,72,4,1,33,2022,2,23,07ce6518-a348-4635-badd-8c20ceb56742
16.2,0,61,0.8,1,237,2022,2,23,fedea22c-2634-40fe-949f-5d5b14920437
18.9,0,52,4.1,1,479,2022,2,23,d12e77ba-a333-4f6c-baca-2fe0b8fa3ea3
21.8,0,41,3.9,1,689,2022,2,23,8aeb3a06-8491-43f7-8ae5-40127175a76c
24.5,0,33,4.4,1,845,2022,2,23,9f5f7603-b882-45e7-930e-85bfbc92ab98
26.6,0,27,3.9,1,930,2022,2,23,119ca026-a650-4156-99a8-46ce797572f1
28.2,0,24,4,1,941,2022,2,23,9fb99747-2bb6-4077-8c25-bc69e75b849c
29.1,0,21,5.8,1,823,2022,2,23,78156758-3f59-4972-87bd-fb2e10a2f7f2
29.7,0,19,8.1,1,686,2022,2,23,8efa4266-26eb-409b-8a02-a73c552e8d79
29.8,0,18,7.6,1,492,2022,2,23,6704a460-9134-4e8a-8920-0c2d78907105
28.9,0,20,6.3,1,251,2022,2,23,00264315-3ee4-4253-976e-12520963ec63
26.3,0,25,13,0,64,2022,2,23,cec86c10-bc0c-4b0c-aa02-ee57f3814d6b
23.8,0,30,19.2,0,0,2022,2,23,ae5af2c6-5776-4116-9bdf-4e77926e3cf0
22,0,34,21.5,0,0,2022,2,23,459a243a-0449-489c-b584-993bcd906106
20.5,0,40,18.1,0,0,2022,2,23,634af33a-3f3d-4368-8c7d-ef12d0e22b47
19,0,46,15.1,0,0,2022,2,23,689a1df7-9ffa-4b2a-97bd-36ab93ae1a6a
